File,Action_Type,PersonNo,var_Gyroscope_X,mean_Gyroscope_X,std_Gyroscope_X,max_Gyroscope_X,min_Gyroscope_X,range_Gyroscope_X,kurtosis_Gyroscope_X,skewness_Gyroscope_X,var_Gyroscope_Y,mean_Gyroscope_Y,std_Gyroscope_Y,max_Gyroscope_Y,min_Gyroscope_Y,range_Gyroscope_Y,kurtosis_Gyroscope_Y,skewness_Gyroscope_Y,var_Gyroscope_Z,mean_Gyroscope_Z,std_Gyroscope_Z,max_Gyroscope_Z,min_Gyroscope_Z,range_Gyroscope_Z,kurtosis_Gyroscope_Z,skewness_Gyroscope_Z,var_Gyroscope_N_XYZ,mean_Gyroscope_N_XYZ,std_Gyroscope_N_XYZ,max_Gyroscope_N_XYZ,min_Gyroscope_N_XYZ,range_Gyroscope_N_XYZ,kurtosis_Gyroscope_N_XYZ,skewness_Gyroscope_N_XYZ,var_Gyroscope_N_HOR,mean_Gyroscope_N_HOR,std_Gyroscope_N_HOR,max_Gyroscope_N_HOR,min_Gyroscope_N_HOR,range_Gyroscope_N_HOR,kurtosis_Gyroscope_N_HOR,skewness_Gyroscope_N_HOR,var_Gyroscope_N_VER,mean_Gyroscope_N_VER,std_Gyroscope_N_VER,max_Gyroscope_N_VER,min_Gyroscope_N_VER,range_Gyroscope_N_VER,kurtosis_Gyroscope_N_VER,skewness_Gyroscope_N_VER,Gyroscope_corr_XY,Gyroscope_corr_XZ,Gyroscope_corr_YZ,Gyroscope_corr_NV,Gyroscope_corr_NH,Gyroscope_corr_HV
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-36-23.csv,A,MA,201.02681130998118,-10.578765368852459,14.178392409225426,11.328125,-44.8359375,56.1640625,-0.012590653559787945,-1.0647542955587406,270.8644216735506,-3.5727459016393444,16.45795921958584,17.703125,-50.296875,68.0,0.8912304067315571,-1.2696654907495768,93.53615619263361,5.523309426229508,9.671409214413048,30.6796875,-4.640625,35.3203125,0.4050017829849071,1.2864274337479404,332.30716980797666,19.608169558949534,18.229294276191183,69.18995503633232,4.3100933048920185,64.8798617314403,0.9761934740892553,1.5283956834289087,192.57720151236765,14.569765268796717,13.87721879601124,56.63751769493903,1.799522506110996,54.83799518882803,1.6393078970672725,1.6353614347243555,237.05803546791537,14.10600765553315,15.396689107334582,51.864462644006665,0.2080238586827242,51.65643878532394,0.23146843213638713,1.2947416166457728,0.9119123569256885,-0.8676245216359256,-0.866690292653394,0.9668994292463252,0.9720846610386259,0.8913837270764998
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-36-58.csv,A,MA,43.26932883340804,0.9985911885245902,6.57794259882283,26.4453125,-9.0390625,35.484375,2.573278364621988,1.248162471118547,56.11711355740908,1.744108606557377,7.491135665398744,30.6953125,-10.578125,41.2734375,6.464783637744729,2.4278034903824555,29.503653904649077,-2.7106813524590163,5.4317266043725985,2.765625,-22.6796875,25.4453125,3.986210824220935,-2.0937270193863906,71.43372425860943,8.24022796325339,8.451847387323639,38.34207619742189,1.655273149428441,36.68680304799345,5.7474350010886575,2.4725819490827434,61.525905279766356,5.838627635637937,7.843845057098359,34.92324259766204,0.6291367007902575,34.294105896871784,6.200509382399403,2.623973612979875,37.61835824611974,6.551587359469871,6.1333806539395335,29.270781087772175,0.8524579580908961,28.41832312968128,3.5800756110009617,1.943530119523025,0.6325978993756651,-0.46419305111581644,-0.6195835302431372,0.9580273591514535,0.958437127989823,0.8719279514407413
UMAFall_Subject_01_ADL_OpeningDoor_3_2017-04-14_23-37-35.csv,A,MA,22.350493284131655,-2.964267418032787,4.727630832048083,8.453125,-14.3125,22.765625,0.7028806875817644,-0.34516822267791647,16.634675006136867,0.48104508196721313,4.078562860388064,12.28125,-6.515625,18.796875,1.516881183010649,0.9806852467313816,13.701194254557292,-0.7578125,3.7015124279890363,6.8984375,-10.359375,17.2578125,0.16153745218960402,-0.1332545807694448,15.25953859885599,6.812182832007972,3.906345939475406,15.584887965916092,1.4350777826262588,14.149810183289834,-0.4283978258303347,0.797583197833605,8.35328277686837,4.735810423743779,2.8902046254319727,15.081737342545495,0.8810130998068361,14.200724242738659,2.3656575979219214,1.4505431530960986,13.21505399524546,5.64122536445006,3.635251572483734,14.51596137931019,0.641386742242931,13.874574637067258,-0.4095202305574501,0.6878158185753949,0.6567856440493653,-0.4185524402682467,-0.18779967385411087,0.8903309822958417,0.7262382629243508,0.45924960469908765
UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_1_2017-04-14_23-28-16.csv,A,MA,18.814207917093583,-4.733350409836065,4.337534774165341,2.796875,-18.296875,21.09375,1.3113970666456174,-0.9077292672782106,23.547197419046707,-2.2802254098360657,4.852545457700186,4.671875,-16.7421875,21.4140625,1.8406832521942595,-1.417317776576325,6.967552476893357,1.0372694672131149,2.639612183047608,6.359375,-4.6953125,11.0546875,-0.90945444311361,0.2017599846807607,25.194186522449744,7.240102297052407,5.019381089581637,20.084164339761873,1.7276403592581124,18.35652398050376,1.3014294094672554,1.4120915065632569,15.729956574644609,4.562650055347794,3.9661009284490745,16.86690524891218,0.5108682101334943,16.356037038778684,2.8076523421864383,1.7383997494942178,14.967568163343408,5.8410139907985785,3.8687941484839183,18.571107865802762,0.377999075106342,18.19310879069642,1.7332772115805701,1.2133121125616202,0.6286797317863257,-0.32281845182766594,-0.40434329848138834,0.9141306922488642,0.8548857784922143,0.6094405734461887
UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_2_2017-04-14_23-28-52.csv,A,MA,45.30716832895749,-4.604764344262295,6.731059970684965,6.3984375,-25.4453125,31.84375,1.2820750570573933,-1.1190393386991941,40.68879828114327,-0.5603227459016393,6.3787771775743405,15.6171875,-22.1328125,37.75,4.005560141559891,-0.8212894638104629,25.021269284441175,0.9171362704918032,5.002126476253991,21.0078125,-10.390625,31.3984375,4.931329903575985,1.4662156962785118,60.56244757527257,8.484492667585965,7.782187839886196,34.63251994857263,1.0390625,33.59345744857263,2.4126541444335388,1.6469639674084575,38.18209512401525,5.31336002196807,6.179166215923897,23.493563156014137,0.471993983343538,23.0215691726706,2.643206266555942,1.9285902651046742,41.00338704507352,7.133674063150006,6.403388715756175,27.59866997651619,0.8217992479348286,26.776870728581365,1.5498904353481562,1.467623850365544,0.6244086988853413,-0.34878352279613783,-0.6969819134762961,0.9666988004006629,0.9028883648124736,0.8011372132041461
UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_3_2017-04-14_23-29-29.csv,A,MA,18.436898019926147,-0.7952100409836066,4.2938209114873604,12.515625,-10.125,22.640625,0.9102798435151351,0.364758267198312,15.971632293534412,1.1554815573770492,3.9964524635649568,8.1015625,-12.2109375,20.3125,2.033325972571461,-1.1384468920529622,8.695864051026723,-0.6493340163934426,2.9488750483916273,16.4140625,-4.8046875,21.21875,18.357986591855493,3.3936566252643683,12.627108025850657,5.689181839008682,3.553464228868873,21.088244362510807,0.9401979408447724,20.148046421666034,5.294125161694293,1.8321838557668917,9.254868045080578,4.112995812794887,3.042181461563491,20.45796769923182,0.46417033679727965,19.993797362434538,13.691547869608995,3.0436052890684038,10.313306594496161,4.194963691413898,3.2114337288034083,17.19322702880592,0.6165938600742388,16.576633168731682,3.8566452724483584,1.7144529591313202,0.30302425873271643,-0.208511037637607,-0.6102186612724031,0.9306650219056353,0.7929076377277035,0.5862578441440022
UMAFall_Subject_01_ADL_Walking_1_2017-04-14_23-25-52.csv,A,MA,744.6481727808552,-1.2394979508196722,27.288242390833002,61.1015625,-60.7109375,121.8125,-0.37635120991280324,0.11694129916931012,271.23947276964867,3.361296106557377,16.469349494428997,53.078125,-26.109375,79.1875,0.9610125767022843,0.8440153812864235,822.5597442126667,-3.9228995901639343,28.680302373103856,88.3203125,-44.828125,133.1484375,1.8502620148085427,1.3894292729653785,410.24683810329753,37.855134866259846,20.25455104669806,111.00117835716739,8.490235947564267,102.51094240960312,2.954515126802855,1.5823326481742688,331.3296043865667,27.868576631403023,18.202461492517067,103.04253953398704,6.3522543442392365,96.6902851897478,6.5064620420318064,2.279894542175709,404.8774985769706,34.06172805008465,20.121567994989125,97.48832875356959,2.9925240509162996,94.49580470265329,1.073600521256668,1.0963819341314647,-0.1431364756367599,-0.5517696351896898,0.6374468162583367,0.969586344437869,0.8493802219214466,0.7624171197789776
UMAFall_Subject_01_ADL_Walking_2_2017-04-14_23-26-33.csv,A,MA,1167.4580393306544,-0.7264344262295082,34.16808509897291,71.6796875,-60.34375,132.0234375,-0.8694040664405951,0.17400555650269692,384.562782796224,-21.3671875,19.610272379450112,14.2265625,-60.8828125,75.109375,-0.6220047615666897,-0.07845304291451997,700.6311299641927,-7.4296875,26.46943765863175,59.21875,-75.421875,134.640625,0.7687854318112333,-0.44412366940721465,466.1823835713548,47.63893205282802,21.591257109565316,89.78884905460578,10.633202830822247,79.15564622378353,-1.0104127388009374,0.3768030613735141,351.5998935128457,35.11872500237314,18.75099713382853,76.08295170109254,4.418319296990231,71.6646324041023,-0.7566258769857916,0.5436222488417916,477.23523763355763,37.73302281634699,21.845714399706814,88.35461035175332,1.218775039806875,87.13583531194645,-0.3993569627180835,0.4499430649863214,0.5929673600385137,-0.5453093344438061,-0.3488454664537893,0.9066425131712328,0.8301427104565299,0.6532843952171223
UMAFall_Subject_01_ADL_Walking_3_2017-04-14_23-27-12.csv,A,MA,139.32602642455385,-2.44390368852459,11.803644624629879,23.5546875,-30.5078125,54.0625,0.39348236284391946,-0.017787669509328332,186.39091093136312,2.4897540983606556,13.652505664945286,33.90625,-21.8515625,55.7578125,-0.29448895787358786,0.4847666820832663,115.91456609006786,-1.7300204918032787,10.766362714030578,22.9140625,-26.1953125,49.109375,-0.251746490750794,0.3556981676339351,77.88946407871352,19.311746858492526,8.825500783452094,42.195659656505626,4.723184485036287,37.47247517146934,-0.45292703607139995,0.3744227672744294,76.1426404584882,15.21995714352269,8.725975043425704,35.009290061710765,1.2325193726291892,33.77677068908157,-0.8903304524431399,0.3059605182142641,56.18604139848442,14.309332545385235,7.495734880482662,32.33446802199821,2.2924196797884218,30.04204834220979,-0.402355515647447,0.5959592947592623,0.3229977421017249,-0.28580417528027535,-0.2751265093294271,0.7312616969673803,0.8287209790993555,0.3723317227267465
UMAFall_Subject_02_ADL_Aplausing_1_2017-04-26_19-47-07.csv,A,MA,2.96687178481472,-3.1625256147540983,1.72246096757364,0.40625,-6.5625,6.96875,-0.5506738876776907,0.17703915256354755,2.232498018858863,-0.05507172131147541,1.494154616784643,2.78125,-4.4140625,7.1953125,1.3879300988078462,-0.29154870005052974,1.7318202618041327,-0.953765368852459,1.3159864215880546,0.859375,-2.9921875,3.8515625,-1.600382159652653,-0.107250293773205,2.808575917325449,3.8690179434766425,1.6758806393432228,7.869336225929017,0.6207374174369144,7.248598808492103,-0.2587515304051551,0.12353798556329028,1.2970995431406724,1.880477363197007,1.1389027803727025,4.602842298684857,0.2666570025918127,4.336185296093045,-0.7628938157228151,0.4249546935313289,2.5009898919227096,3.6156480599359857,1.5814518304149228,6.9375,0.38590903235088964,6.55159096764911,-0.6859711563649689,-0.12631867689498477,0.29754870319932886,0.21781127023018815,-0.10474011359510864,0.9779525328377766,0.6484769978192084,0.5398781939749897
UMAFall_Subject_02_ADL_Aplausing_2_2017-04-26_19-47-43.csv,A,MA,2.535510587431694,-3.0888831967213113,1.592328668156073,0.9453125,-6.9375,7.8828125,-0.06146872811354642,0.4564255203891021,1.1306507881873291,-0.11821209016393443,1.0633206422276062,2.265625,-2.84375,5.109375,0.7601116456911412,0.35484944616044456,1.7303172293907956,-1.2143954918032787,1.3154152307886646,0.8671875,-2.921875,3.7890625,-1.7280922815674173,0.32905776718117025,1.91122042684376,3.8023746146265562,1.3824689605353748,7.633232300379866,0.3304419684774469,7.302790331902419,0.046579691607394835,-0.1963296898873589,0.9406738402811076,1.8378096891831228,0.969883415819194,3.508125682010445,0.125,3.383125682010445,-1.3672181199883493,-0.2508467519767639,1.9958748934585204,3.639875876160806,1.4127543641619091,7.355845258884682,0.2543565718140579,7.101488687070624,-0.3507623003906497,-0.14720300562116753,0.04615425176566116,0.1315776189297715,0.06656682603279797,0.9827769315723031,0.49906269855690844,0.4114666197473526
UMAFall_Subject_02_ADL_Aplausing_3_2017-04-26_19-48-18.csv,A,MA,8.401591216540726,-3.3922899590163933,2.8985498471719833,2.7890625,-8.8046875,11.59375,-0.4260471344552612,0.32277130067535287,3.3271393322553786,-0.2065829918032787,1.8240447725468196,4.234375,-3.421875,7.65625,-0.4088548117392685,0.27618057622359626,6.149474864188438,-1.2683145491803278,2.479813473668622,2.4140625,-6.96875,9.3828125,-0.3992365219130618,-0.6002909872757061,3.5352595912898317,5.221756893664334,1.8802286008062508,9.084375537495685,1.6777969011195157,7.406578636376169,-0.5270799741335721,0.25985711249605126,3.2299607511558523,2.7920507908367407,1.7972091562074384,7.538507913539655,0.14149039278339715,7.397017520756258,0.4811985276615669,0.9324010895646571,3.7049948409514992,4.8769375385512035,1.9248363153659325,8.814054744279517,0.918890826792008,7.895163917487508,-0.6058584023174562,0.23829451784313563,0.262828550605306,-0.45660574533882015,0.33090804563096804,0.9753408319265691,0.43811914273256886,0.325755105732732
UMAFall_Subject_02_ADL_Bending_1_2016-06-13_20-25-34.csv,A,MA,3.0721226426421615,-3.330686475409836,1.7527471701994448,1.171875,-8.65625,9.828125,0.4999416446816185,-0.07424107635203957,2.4599538000554984,-0.0860655737704918,1.5684239860622824,2.9140625,-2.8984375,5.8125,-0.8172413958660152,0.08761936221849417,4.866170180690743,-1.6091188524590163,2.2059397500137536,2.4765625,-4.984375,7.4609375,-0.9469940913830053,0.29706944751787834,2.4139926388108686,4.641498436582712,1.5537028798360608,8.946758889615069,1.3645062995113837,7.5822525901036855,-0.030423596415961374,0.17256390325835066,1.5286527881452143,2.8808161075595184,1.2363869896376354,5.3180634930777435,0.49834932605678317,4.81971416702096,-0.8123441371997493,0.32289018095164723,2.7047453162992334,4.33941096522093,1.644610992392801,8.814747192427372,1.2088944458677937,7.605852746559579,-0.21633919758220665,0.244702668617321,-0.20485747373043545,0.38102487172027427,-0.24924629527292164,0.9799027094696584,0.566782106707462,0.4985433542335811
UMAFall_Subject_02_ADL_Bending_2_2016-06-13_20-26-15.csv,A,MA,158.11077977581755,-2.7588370901639343,12.574210900721267,40.8828125,-23.390625,64.2734375,2.9658236329526506,1.3031951098370915,51.335108655919136,-1.5040983606557377,7.164852312219641,8.7265625,-24.84375,33.5703125,1.974942794087469,-1.4525308266991657,79.74278504418545,2.5007684426229506,8.929881580636188,23.578125,-14.765625,38.34375,-0.10996643638537407,0.6083490753486838,101.75972936739365,14.15922579944311,10.087602756224774,49.331639509936025,3.1758172853121605,46.15582222462386,2.292417494253562,1.5254458042040808,53.325418525736836,9.21921900791767,7.302425523463888,33.99407189243626,0.8059380452692998,33.18813384716696,2.205974722057742,1.6153172933504325,86.21524941287622,12.767829348708498,9.285216713296261,43.77268733740574,2.115630192940451,41.65705714446529,2.080296398148671,1.443821329771833,-0.43820414601557817,0.331671058822166,-0.7237408572115989,0.9830931633092765,0.8538730580145805,0.7820051053874466
UMAFall_Subject_02_ADL_Bending_3_2016-06-13_20-26-59.csv,A,MA,6.481437774824966,-4.913422131147541,2.54586680225517,0.09375,-12.03125,12.125,0.6619112479570672,-0.7507415967920162,2.5403868961855363,1.0075563524590163,1.5938591205578791,6.265625,-2.296875,8.5625,1.1438085831064244,0.4839018103143441,3.080171478771773,-1.9089395491803278,1.7550417313476545,0.96875,-6.546875,7.515625,0.28175357623503583,-0.5330445341776733,7.300295303417483,5.789984584064373,2.701905865017781,12.612039390901705,0.3501708567346089,12.261868534167096,0.47026640476495807,0.7705227996495869,2.673502595048773,2.749175039148886,1.635084889248498,7.039079841821035,0.16424840657522374,6.874831435245811,0.4531061229887019,0.8300438307250945,7.0189633331770835,5.503338118059622,2.649332620336126,12.210737562342672,0.24519304416367524,11.965544518178996,0.2727581302238482,0.6414070103633283,-0.43016330621405247,0.3356266299488821,-0.38671154940490443,0.9909139764345601,0.6975213626969935,0.6508774438433077
